block,label,method,seed,round,f1_run,bytes_round_run,bytes_cum_run,pheromone_mean_run
heterogeneous,fast25,ASILO,12,1,0.17461703832788453,17897.0,17897.0,0.9072470529066982
heterogeneous,fast25,ASILO,12,2,0.17431341029121272,34050.0,51947.0,0.8645756495231554
heterogeneous,fast25,ASILO,12,3,0.16077296566000934,52004.0,103951.0,0.8504912541260599
heterogeneous,fast25,ASILO,12,4,0.21664140353254685,73579.0,177530.0,0.8354915685672798
heterogeneous,fast25,ASILO,12,5,0.3085902271390708,96946.0,274476.0,0.8271424338711199
heterogeneous,fast25,ASILO,12,6,0.43739599196452716,118524.0,393000.0,0.8222684563989945
heterogeneous,fast25,ASILO,12,7,0.49337108239571875,143669.0,536669.0,0.8094961417362612
heterogeneous,fast25,ASILO,12,8,0.5415752357030469,167051.0,703720.0,0.7939456163480201
heterogeneous,fast25,ASILO,12,9,0.5989723132804009,190460.0,894180.0,0.7877506599103952
heterogeneous,fast25,ASILO,12,10,0.6098311579405844,204856.0,1099036.0,0.7711979806936513
heterogeneous,fast25,ASILO,12,11,0.672089276398246,228251.0,1327287.0,0.7570380072664782
heterogeneous,fast25,ASILO,12,12,0.6671446675168659,248059.0,1575346.0,0.7417915614375437
heterogeneous,fast25,ASILO,12,13,0.719544428699209,266064.0,1841410.0,0.7384799388342294
heterogeneous,fast25,ASILO,12,14,0.7428217335034335,284080.0,2125490.0,0.7306515882329897
heterogeneous,fast25,ASILO,12,15,0.7696298041042425,302095.0,2427585.0,0.7236752539087846
heterogeneous,fast25,ASILO,12,16,0.7977583982950219,323692.0,2751277.0,0.7152698839801095
heterogeneous,fast25,ASILO,12,17,0.8091053930461004,345314.0,3096591.0,0.705342091237719
heterogeneous,fast25,ASILO,12,18,0.7918539175259508,359726.0,3456317.0,0.6941415823958726
heterogeneous,fast25,ASILO,12,19,0.8286929793928176,375931.0,3832248.0,0.6890001485302352
heterogeneous,fast25,ASILO,12,20,0.8418725834685075,393931.0,4226179.0,0.6873629961492735
heterogeneous,fast25,ASILO,12,21,0.8594170708747111,404737.0,4630916.0,0.6812073465169226
heterogeneous,fast25,ASILO,12,22,0.8480011574228699,419143.0,5050059.0,0.671263280315758
heterogeneous,fast25,ASILO,12,23,0.8512209235692193,431733.0,5481792.0,0.6992088221172931
heterogeneous,fast25,ASILO,12,24,0.8386253975485809,444340.0,5926132.0,0.6994777245934998
heterogeneous,fast25,ASILO,12,25,0.8411357274437132,458756.0,6384888.0,0.7066321007275691
heterogeneous,fast25,ASILO,12,26,0.8390818712953788,476766.0,6861654.0,0.7019758034451609
heterogeneous,fast25,ASILO,12,27,0.8383683724784704,494792.0,7356446.0,0.6975575346821458
heterogeneous,fast25,ASILO,12,28,0.8728414840648253,509198.0,7865644.0,0.696951948113848
heterogeneous,fast25,ASILO,12,29,0.8220238057042439,525391.0,8391035.0,0.6885706011208891
heterogeneous,fast25,ASILO,12,30,0.8483606340977352,539784.0,8930819.0,0.6901843846678887
heterogeneous,fast25,ASILO,12,31,0.879987749168188,555983.0,9486802.0,0.6898343131607066
heterogeneous,fast25,ASILO,12,32,0.8661251533452512,572183.0,10058985.0,0.6829181889078636
heterogeneous,fast25,ASILO,12,33,0.8373000587925464,586598.0,10645583.0,0.6769431396676151
heterogeneous,fast25,ASILO,12,34,0.8532740280886739,593802.0,11239385.0,0.6774963831942334
heterogeneous,fast25,ASILO,12,35,0.8257135315978947,597396.0,11836781.0,0.6690771416835068
heterogeneous,fast25,ASILO,12,36,0.8607774369607796,613608.0,12450389.0,0.6705621139463777
heterogeneous,fast25,ASILO,12,37,0.8437929830542085,617205.0,13067594.0,0.6646356938570913
heterogeneous,fast25,ASILO,12,38,0.8533917229407926,631602.0,13699196.0,0.6611403098006684
heterogeneous,fast25,ASILO,12,39,0.8623744007111339,642405.0,14341601.0,0.6583265121651094
heterogeneous,fast25,ASILO,12,40,0.8598260662332529,655005.0,14996606.0,0.6577352365362108
heterogeneous,fast25,ASILO,12,41,0.886913580860938,665818.0,15662424.0,0.6559610888796786
heterogeneous,fast25,ASILO,12,42,0.8933009825543544,673026.0,16335450.0,0.6482733539564071
heterogeneous,fast25,ASILO,12,43,0.8603663069101039,682026.0,17017476.0,0.6417171355103539
heterogeneous,fast25,ASILO,12,44,0.8695983120506712,691021.0,17708497.0,0.6397524747233885
heterogeneous,fast25,ASILO,12,45,0.8806910088337556,700020.0,18408517.0,0.6377136729645446
heterogeneous,fast25,ASILO,12,46,0.8644951872087586,710814.0,19119331.0,0.6329045914265021
heterogeneous,fast25,ASILO,12,47,0.8776368015583863,719820.0,19839151.0,0.6311560504059172
heterogeneous,fast25,ASILO,12,48,0.884002176286555,727021.0,20566172.0,0.6269214646245583
heterogeneous,fast25,ASILO,12,49,0.8848045817523683,734223.0,21300395.0,0.6233539526475599
heterogeneous,fast25,ASILO,13,0,0.11754655207472418,0.0,0.0,1.0
heterogeneous,fast25,ASILO,13,1,0.18703099031743445,26861.0,26861.0,0.9370941815248851
heterogeneous,fast25,ASILO,13,2,0.15553695658151293,26861.0,53722.0,0.8573674875995346
heterogeneous,fast25,ASILO,13,3,0.17762670189920501,48401.0,102123.0,0.8524781363120668
heterogeneous,fast25,ASILO,13,4,0.23048654361016158,51982.0,154105.0,0.8250310598059865
heterogeneous,fast25,ASILO,13,5,0.29552499301259466,69955.0,224060.0,0.8078172676987854
heterogeneous,fast25,ASILO,13,6,0.419169986140124,77120.0,301180.0,0.8011788155526817
heterogeneous,fast25,ASILO,13,7,0.49045316800807187,96906.0,398086.0,0.7899599727564166
heterogeneous,fast25,ASILO,13,8,0.48198484653603174,102292.0,500378.0,0.767657828220699
heterogeneous,fast25,ASILO,13,9,0.5539734640391996,123862.0,624240.0,0.7643575296901631
heterogeneous,fast25,ASILO,13,10,0.6106552945268614,147243.0,771483.0,0.7529976890193723
heterogeneous,fast25,ASILO,13,11,0.6230574100141235,167031.0,938514.0,0.7387215756845837
heterogeneous,fast25,ASILO,13,12,0.6486088061752099,174215.0,1112729.0,0.7255550845092036
heterogeneous,fast25,ASILO,13,13,0.6876136152595866,192188.0,1304917.0,0.7149579576512484
heterogeneous,fast25,ASILO,13,14,0.6994434901812558,213776.0,1518693.0,0.7024058402628769
heterogeneous,fast25,ASILO,13,15,0.7386737311618317,229959.0,1748652.0,0.7004823192664066
heterogeneous,fast25,ASILO,13,16,0.7625761594064373,246142.0,1994794.0,0.6918999459586825
heterogeneous,fast25,ASILO,13,17,0.783555894414108,264116.0,2258910.0,0.6872399524939534
heterogeneous,fast25,ASILO,13,18,0.7843740712955892,276702.0,2535612.0,0.679210021401901
heterogeneous,fast25,ASILO,13,19,0.8122206315834182,294697.0,2830309.0,0.6746195787776162
heterogeneous,fast25,ASILO,13,20,0.766042521629506,309090.0,3139399.0,0.6615813542699104
heterogeneous,fast25,ASILO,13,21,0.8140461987886575,330664.0,3470063.0,0.6671832201827287
heterogeneous,fast25,ASILO,13,22,0.7845902512433078,343264.0,3813327.0,0.6533086828382276
heterogeneous,fast25,ASILO,13,23,0.8376883354823372,364834.0,4178161.0,0.6570699028429741
heterogeneous,fast25,ASILO,13,24,0.8429310796493746,382835.0,4560996.0,0.6518332714142313
heterogeneous,fast25,ASILO,13,25,0.8420765412471861,390036.0,4951032.0,0.6435196195509018
heterogeneous,fast25,ASILO,13,26,0.8179237081414945,402632.0,5353664.0,0.6375319271710677
heterogeneous,fast25,ASILO,13,27,0.841498361520637,420621.0,5774285.0,0.6400497998471791
heterogeneous,fast25,ASILO,13,28,0.8556925354973088,435011.0,6209296.0,0.6389527076442975
heterogeneous,fast25,ASILO,13,29,0.8601360811045731,449422.0,6658718.0,0.639186985334651
heterogeneous,fast25,ASILO,13,30,0.8633940302539979,458425.0,7117143.0,0.6337181533651159
heterogeneous,fast25,ASILO,13,31,0.8474142406876278,474618.0,7591761.0,0.6830163024295283
heterogeneous,fast25,ASILO,13,32,0.841652557008774,483618.0,8075379.0,0.6886705278763271
heterogeneous,fast25,ASILO,13,33,0.8568261418251135,499799.0,8575178.0,0.6851081783567855
heterogeneous,fast25,ASILO,13,34,0.8406283868034456,506998.0,9082176.0,0.6778564717760488
heterogeneous,fast25,ASILO,13,35,0.8297243864839591,523190.0,9605366.0,0.6756245393154432
heterogeneous,fast25,ASILO,13,36,0.8647005300088684,530397.0,10135763.0,0.6712228875862751
heterogeneous,fast25,ASILO,13,37,0.8689725007037539,542983.0,10678746.0,0.6676102846909213
heterogeneous,fast25,ASILO,13,38,0.84012584948052,548366.0,11227112.0,0.660275423082643
heterogeneous,fast25,ASILO,13,39,0.8420956199046202,562744.0,11789856.0,0.6592951521426943
heterogeneous,fast25,ASILO,13,40,0.8377727684176374,575325.0,12365181.0,0.6582708784548276
heterogeneous,fast25,ASILO,13,41,0.8338460861835783,582513.0,12947694.0,0.6567781087731122
heterogeneous,fast25,ASILO,13,42,0.8366190708664983,598689.0,13546383.0,0.6523229599252262
heterogeneous,fast25,ASILO,13,43,0.8535698312323654,604078.0,14150461.0,0.6495266620062912
heterogeneous,fast25,ASILO,13,44,0.8592160963873818,614854.0,14765315.0,0.6436034155729506
